Id,SalePrice
1461,120903.58
1462,154879.17
1463,189995.94
1464,192128.89
1465,191758.94
1466,180530.33
1467,175635.17
1468,165585.67
1469,195402.56
1470,123526.88
1471,192829.55
1472,93139.91
1473,93077.84
1474,150317.3
1475,124660.63
1476,381041.8
1477,250872.47
1478,284024.94
1479,277853.53
1480,523070.7
1481,378958.03
1482,203859.67
1483,167201.4
1484,165147.4
1485,177910.53
1486,199014.6
1487,337701.1
1488,232681.12
1489,186034.48
1490,212504.0
1491,200484.1
1492,100739.94
1493,191395.17
1494,299816.88
1495,287936.16
1496,239131.31
1497,187176.28
1498,167669.42
1499,161618.95
1500,148079.58
1501,174504.53
1502,152017.86
1503,299995.62
1504,243916.39
1505,237343.7
1506,175043.89
1507,231665.7
1508,192764.83
1509,156669.73
1510,150645.94
1511,141471.61
1512,165873.33
1513,136154.28
1514,181650.66
1515,190363.94
1516,160773.44
1517,160666.3
1518,136431.92
1519,213994.5
1520,133464.53
1521,135275.98
1522,170346.23
1523,109793.66
1524,115486.06
1525,119932.945
1526,128773.69
1527,93450.61
1528,139582.38
1529,146404.22
1530,163297.02
1531,105980.836
1532,88226.02
1533,135608.86
1534,122196.766
1535,157684.53
1536,103540.19
1537,86294.266
1538,188000.66
1539,205750.73
1540,96427.56
1541,137822.72
1542,142409.42
1543,205117.53
1544,78113.81
1545,101132.69
1546,126867.69
1547,130624.33
1548,116035.95
1549,102988.1
1550,140871.02
1551,122618.55
1552,132097.56
1553,147275.12
1554,109496.58
1555,173435.72
1556,112177.08
1557,96833.13
1558,100201.06
1559,83846.25
1560,131458.64
1561,146074.53
1562,129018.19
1563,119617.45
1564,137499.36
1565,139674.94
1566,240457.7
1567,83806.914
1568,215674.53
1569,150564.92
1570,125373.01
1571,125501.73
1572,148425.55
1573,234019.05
1574,129939.35
1575,224435.1
1576,208501.33
1577,174013.28
1578,148382.67
1579,146719.0
1580,197944.95
1581,149398.2
1582,126530.33
1583,328786.8
1584,235279.14
1585,143275.55
1586,71585.67
1587,93166.74
1588,144410.84
1589,100652.836
1590,131721.05
1591,96552.9
1592,127890.3
1593,123426.67
1594,123943.32
1595,129076.03
1596,222498.1
1597,177024.86
1598,187717.05
1599,183279.75
1600,180308.03
1601,61815.535
1602,105402.766
1603,68668.16
1604,271983.2
1605,249759.08
1606,164307.88
1607,147270.48
1608,204487.64
1609,178013.89
1610,146009.2
1611,135922.06
1612,157322.53
1613,157273.03
1614,127284.46
1615,81763.836
1616,74573.29
1617,86887.02
1618,118775.234
1619,134361.56
1620,171987.92
1621,133572.89
1622,142030.05
1623,285717.22
1624,203132.11
1625,134448.34
1626,165910.67
1627,191420.55
1628,276063.78
1629,179712.5
1630,342899.44
1631,218965.23
1632,249013.47
1633,165069.16
1634,182616.75
1635,178836.28
1636,155259.83
1637,180380.61
1638,210257.9
1639,182316.05
1640,271774.47
1641,181925.61
1642,215656.84
1643,236862.06
1644,236735.14
1645,178276.03
1646,161946.2
1647,170170.39
1648,133877.06
1649,137728.77
1650,116380.96
1651,117487.43
1652,100099.25
1653,93161.41
1654,156329.75
1655,159230.0
1656,146414.28
1657,159182.62
1658,156010.72
1659,136749.9
1660,145019.61
1661,425413.5
1662,408334.2
1663,381935.34
1664,510232.1
1665,295850.9
1666,335687.8
1667,375064.88
1668,331194.94
1669,308014.12
1670,366203.94
1671,265854.28
1672,452243.56
1673,309161.56
1674,250276.48
1675,172972.89
1676,173780.27
1677,213002.31
1678,495051.03
1679,406606.9
1680,332840.8
1681,244196.39
1682,336136.0
1683,172396.66
1684,183906.75
1685,174936.6
1686,168746.14
1687,166252.31
1688,196029.89
1689,208939.23
1690,199340.56
1691,179239.23
1692,269917.8
1693,158258.22
1694,182660.47
1695,170676.19
1696,283589.72
1697,171247.0
1698,367405.2
1699,304859.12
1700,243922.44
1701,283180.0
1702,234057.44
1703,259353.95
1704,279222.34
1705,230337.3
1706,406332.06
1707,215550.53
1708,190146.39
1709,290394.62
1710,221863.92
1711,267474.5
1712,256761.03
1713,265718.94
1714,229231.08
1715,209372.28
1716,175986.61
1717,175777.11
1718,139392.81
1719,208372.7
1720,240143.05
1721,179407.86
1722,131591.97
1723,160073.5
1724,199189.67
1725,234813.12
1726,178120.88
1727,153982.11
1728,192553.34
1729,157516.66
1730,147380.78
1731,117460.99
1732,125840.3
1733,119100.89
1734,129137.23
1735,136166.23
1736,116593.25
1737,322861.66
1738,218979.44
1739,247522.08
1740,206088.52
1741,175076.28
1742,173446.81
1743,183778.75
1744,332203.4
1745,211129.56
1746,206146.3
1747,199965.47
1748,213031.16
1749,157817.83
1750,144809.27
1751,228079.7
1752,123165.63
1753,143906.7
1754,202400.95
1755,168332.89
1756,120488.85
1757,118658.62
1758,138366.75
1759,162392.23
1760,162843.38
1761,146808.3
1762,172481.02
1763,168462.5
1764,114358.4
1765,165837.42
1766,171019.48
1767,209129.62
1768,136121.44
1769,173306.27
1770,149455.92
1771,135893.03
1772,125536.68
1773,135988.31
1774,139700.64
1775,130931.016
1776,122487.875
1777,104335.55
1778,133349.64
1779,113018.53
1780,194203.9
1781,124345.625
1782,79190.33
1783,144691.92
1784,97085.11
1785,107533.34
1786,158276.03
1787,163207.19
1788,51144.273
1789,94707.32
1790,81919.63
1791,171451.42
1792,142132.9
1793,140196.33
1794,145158.81
1795,135950.45
1796,123130.75
1797,121014.086
1798,117220.4
1799,107211.61
1800,118469.79
1801,127240.77
1802,145695.4
1803,143604.81
1804,134746.8
1805,137199.0
1806,108318.055
1807,117760.24
1808,123174.8
1809,118976.46
1810,136597.14
1811,87137.3
1812,99086.484
1813,117574.08
1814,78568.664
1815,50526.34
1816,87315.82
1817,119234.42
1818,120817.586
1819,119460.016
1820,61894.816
1821,100726.2
1822,155244.28
1823,56702.484
1824,135388.53
1825,127959.71
1826,97887.17
1827,104290.38
1828,136885.47
1829,102945.68
1830,126897.09
1831,147577.27
1832,102021.68
1833,139665.88
1834,119029.125
1835,142886.38
1836,122504.12
1837,83044.875
1838,119960.4
1839,83805.875
1840,157664.08
1841,154267.4
1842,97449.2
1843,137330.83
1844,136573.17
1845,139635.77
1846,154977.72
1847,160384.31
1848,58786.957
1849,107120.75
1850,126018.41
1851,142147.53
1852,122690.016
1853,137235.52
1854,181503.98
1855,145303.4
1856,223245.62
1857,157273.62
1858,130048.82
1859,120242.39
1860,150446.94
1861,120242.39
1862,291633.25
1863,285508.84
1864,285508.84
1865,347852.2
1866,332241.44
1867,235679.55
1868,284171.53
1869,196531.38
1870,234973.95
1871,247443.72
1872,175464.9
1873,242285.64
1874,141583.77
1875,203992.7
1876,190146.75
1877,211300.17
1878,209407.62
1879,134782.0
1880,136837.05
1881,240400.38
1882,266186.62
1883,192558.12
1884,205845.92
1885,269754.94
1886,298024.9
1887,202435.9
1888,278548.12
1889,162175.25
1890,129282.26
1891,134484.77
1892,106558.72
